Nome:  Kyan Dominguez, Nota: 5.10, Situacao: Reprovado
Nome:  Kai Salas, Nota: 2.50, Situacao: Reprovado
Nome:  Francisco Daniels, Nota: 6.40, Situacao: Reprovado
Nome:  Kaylynn Norris, Nota: 4.20, Situacao: Reprovado
Nome:  Kolten Anthony, Nota: 4.20, Situacao: Reprovado
Nome:  Lucille Flores, Nota: 3.10, Situacao: Reprovado
Nome:  Corey Jenkins, Nota: 7.00, Situacao: Aprovado
Nome:  Larry Stanton, Nota: 7.50, Situacao: Aprovado
Nome:  Zane Branch, Nota: 4.00, Situacao: Reprovado
Nome:  Cyrus Roy, Nota: 1.20, Situacao: Reprovado
Nome:  Theodore Vazquez, Nota: 1.60, Situacao: Reprovado
Nome:  Lily Huff, Nota: 4.10, Situacao: Reprovado
Nome:  Karli Bush, Nota: 1.00, Situacao: Reprovado
Nome:  Marianna Richmond, Nota: 3.90, Situacao: Reprovado
Nome:  Issac Shea, Nota: 0.10, Situacao: Reprovado
Nome:  Henry Walker, Nota: 6.20, Situacao: Reprovado
Nome:  Payten Swanson, Nota: 0.40, Situacao: Reprovado
Nome:  Carissa Sanders, Nota: 6.10, Situacao: Reprovado
Nome:  Levi Francis, Nota: 1.30, Situacao: Reprovado
Nome:  Marley Gordon, Nota: 1.90, Situacao: Reprovado
Nome:  Humberto Steele, Nota: 6.30, Situacao: Reprovado
Nome:  Jaxson Richmond, Nota: 3.40, Situacao: Reprovado
Nome:  Veronica Hendrix, Nota: 9.70, Situacao: Aprovado
Nome:  Monserrat Marquez, Nota: 9.30, Situacao: Aprovado
Nome:  Lina Livingston, Nota: 8.20, Situacao: Aprovado
Nome:  Lennon Simmons, Nota: 4.00, Situacao: Reprovado
Nome:  Isabelle Cunningham, Nota: 6.20, Situacao: Reprovado
Nome:  London Murray, Nota: 2.00, Situacao: Reprovado
Nome:  Dylan Johnston, Nota: 7.30, Situacao: Aprovado
Nome:  Princess Charles, Nota: 0.10, Situacao: Reprovado
Nome:  Rishi Rocha, Nota: 1.60, Situacao: Reprovado
Nome:  Amber Watkins, Nota: 4.00, Situacao: Reprovado
Nome:  Adrienne Cruz, Nota: 1.60, Situacao: Reprovado
Nome:  Giovanny Saunders, Nota: 5.00, Situacao: Reprovado
Nome:  Tomas Brandt, Nota: 9.10, Situacao: Aprovado
Nome:  Tyshawn Bell, Nota: 9.10, Situacao: Aprovado
Nome:  Karma Klein, Nota: 0.80, Situacao: Reprovado
Nome:  Victoria Figueroa, Nota: 8.70, Situacao: Aprovado
Nome:  Yadira Stanton, Nota: 5.30, Situacao: Reprovado
Nome:  Khalil Thompson, Nota: 2.60, Situacao: Reprovado
Nome:  Helena Watts, Nota: 0.60, Situacao: Reprovado
Nome:  Jasper Wagner, Nota: 7.70, Situacao: Aprovado
Nome:  Akira Archer, Nota: 7.00, Situacao: Aprovado
Nome:  India Donaldson, Nota: 0.90, Situacao: Reprovado
Nome:  Carmen Callahan, Nota: 7.10, Situacao: Aprovado
Nome:  Maddison Stein, Nota: 0.80, Situacao: Reprovado
Nome:  Harold Burns, Nota: 9.90, Situacao: Aprovado
Nome:  Belinda Chen, Nota: 5.80, Situacao: Reprovado
Nome:  Sloane Russo, Nota: 1.90, Situacao: Reprovado
Nome:  Sarahi Walter, Nota: 7.10, Situacao: Aprovado
Nome:  Arjun Pruitt, Nota: 0.50, Situacao: Reprovado
Nome:  Beckett Sandoval, Nota: 1.20, Situacao: Reprovado
Nome:  Adolfo Sullivan, Nota: 8.10, Situacao: Aprovado
Nome:  Julissa Davenport, Nota: 8.30, Situacao: Aprovado
Nome:  Gunner Landry, Nota: 5.30, Situacao: Reprovado
Nome:  Jerry Frost, Nota: 6.50, Situacao: Reprovado
Nome:  Misael Glass, Nota: 6.30, Situacao: Reprovado
Nome:  Jordin Snyder, Nota: 2.10, Situacao: Reprovado
Nome:  Cailyn Alexander, Nota: 8.30, Situacao: Aprovado
Nome:  Skyler Patterson, Nota: 5.40, Situacao: Reprovado
Nome:  Davion Munoz, Nota: 3.50, Situacao: Reprovado
Nome:  Elijah Stephens, Nota: 6.90, Situacao: Reprovado
Nome:  Livia Gates, Nota: 1.40, Situacao: Reprovado
Nome:  Kaleb Warner, Nota: 5.40, Situacao: Reprovado
Nome:  Wayne Marsh, Nota: 2.00, Situacao: Reprovado
Nome:  Karla Choi, Nota: 5.80, Situacao: Reprovado
Nome:  Nigel Cuevas, Nota: 8.90, Situacao: Aprovado
Nome:  Alijah Holland, Nota: 5.90, Situacao: Reprovado
Nome:  Erick Dixon, Nota: 1.90, Situacao: Reprovado
Nome:  Abby Barnes, Nota: 1.30, Situacao: Reprovado
Nome:  Frankie Camacho, Nota: 1.40, Situacao: Reprovado
Nome:  Chelsea Ramsey, Nota: 8.30, Situacao: Aprovado
Nome:  Devin Harrison, Nota: 4.30, Situacao: Reprovado
Nome:  Eileen Mccullough, Nota: 5.90, Situacao: Reprovado
Nome:  Adrienne Shaw, Nota: 7.90, Situacao: Aprovado
Nome:  Maribel Brock, Nota: 0.20, Situacao: Reprovado
Nome:  Ayden Arnold, Nota: 8.80, Situacao: Aprovado
Nome:  Charlize Norman, Nota: 2.10, Situacao: Reprovado
Nome:  Aryan Kline, Nota: 3.50, Situacao: Reprovado
Nome:  Davin Mcguire, Nota: 3.40, Situacao: Reprovado
Nome:  Tianna Winters, Nota: 1.80, Situacao: Reprovado
Nome:  Yoselin Sandoval, Nota: 6.90, Situacao: Reprovado
Nome:  Connor Mcintyre, Nota: 1.70, Situacao: Reprovado
Nome:  Pranav Gamble, Nota: 9.10, Situacao: Aprovado
Nome:  Destiney Sawyer, Nota: 0.60, Situacao: Reprovado
Nome:  Mike Matthews, Nota: 2.90, Situacao: Reprovado
Nome:  Brennen Matthews, Nota: 7.00, Situacao: Aprovado
Nome:  Sierra Mejia, Nota: 0.80, Situacao: Reprovado
Nome:  Savanna Church, Nota: 8.30, Situacao: Aprovado
Nome:  Gabriela Chavez, Nota: 3.20, Situacao: Reprovado
Nome:  Giovanni Schwartz, Nota: 7.80, Situacao: Aprovado
Nome:  Maliyah Morton, Nota: 6.70, Situacao: Reprovado
Nome:  Naima Ashley, Nota: 5.20, Situacao: Reprovado
Nome:  Barrett Lee, Nota: 9.70, Situacao: Aprovado
Nome:  Kason Ibarra, Nota: 5.90, Situacao: Reprovado
Nome:  Katherine Dunlap, Nota: 3.30, Situacao: Reprovado
Nome:  Averie Greer, Nota: 1.70, Situacao: Reprovado
Nome:  Luis Patel, Nota: 4.10, Situacao: Reprovado
Nome:  Yair Carpenter, Nota: 1.10, Situacao: Reprovado
Nome:  Camron Strong, Nota: 1.60, Situacao: Reprovado
Nome:  Dayami Dougherty, Nota: 8.30, Situacao: Aprovado
Nome:  Vanessa Flores, Nota: 0.80, Situacao: Reprovado
Nome:  Alina Silva, Nota: 8.30, Situacao: Aprovado
Nome:  Kareem Pacheco, Nota: 7.80, Situacao: Aprovado
Nome:  Zaire Sweeney, Nota: 8.30, Situacao: Aprovado
Nome:  Yosef Liu, Nota: 9.30, Situacao: Aprovado
Nome:  Santiago Romero, Nota: 6.00, Situacao: Reprovado
Nome:  Meredith Rocha, Nota: 9.20, Situacao: Aprovado
Nome:  Kaleigh Calhoun, Nota: 6.70, Situacao: Reprovado
Nome:  April Mcguire, Nota: 8.30, Situacao: Aprovado
Nome:  Bradley Mcmahon, Nota: 1.90, Situacao: Reprovado
Nome:  Karen Leon, Nota: 8.30, Situacao: Aprovado
Nome:  Giancarlo Villa, Nota: 4.00, Situacao: Reprovado
Nome:  Chance Lamb, Nota: 6.00, Situacao: Reprovado
Nome:  Denzel Charles, Nota: 5.80, Situacao: Reprovado
Nome:  Alice Small, Nota: 5.20, Situacao: Reprovado
Nome:  Matthias Beltran, Nota: 6.60, Situacao: Reprovado
Nome:  Fatima Goodman, Nota: 1.00, Situacao: Reprovado
Nome:  Sergio Mcfarland, Nota: 5.90, Situacao: Reprovado
Nome:  Pablo Fuentes, Nota: 0.60, Situacao: Reprovado
Nome:  Ansley Drake, Nota: 1.60, Situacao: Reprovado
Nome:  Ahmed Huff, Nota: 7.30, Situacao: Aprovado
Nome:  Guadalupe Mann, Nota: 7.30, Situacao: Aprovado
Nome:  Uriah Wright, Nota: 0.90, Situacao: Reprovado
Nome:  Mylie Wall, Nota: 9.90, Situacao: Aprovado
Nome:  Kyra Chambers, Nota: 8.10, Situacao: Aprovado
Nome:  Paxton Webb, Nota: 9.50, Situacao: Aprovado
Nome:  Kenna Tanner, Nota: 7.20, Situacao: Aprovado
Nome:  Darian Kline, Nota: 4.10, Situacao: Reprovado
Nome:  Kolten Beasley, Nota: 1.80, Situacao: Reprovado
Nome:  Brian Shea, Nota: 2.20, Situacao: Reprovado
Nome:  Paula Strong, Nota: 8.80, Situacao: Aprovado
Nome:  Shelby David, Nota: 5.10, Situacao: Reprovado
Nome:  Augustus Lindsey, Nota: 4.60, Situacao: Reprovado
Nome:  Yasmin Mcneil, Nota: 5.70, Situacao: Reprovado
Nome:  Ivan Pierce, Nota: 4.50, Situacao: Reprovado
Nome:  Camryn Schmidt, Nota: 4.40, Situacao: Reprovado
Nome:  Ainsley Krause, Nota: 4.30, Situacao: Reprovado
Nome:  Melanie Matthews, Nota: 4.70, Situacao: Reprovado
Nome:  Leo Reyes, Nota: 0.50, Situacao: Reprovado
Nome:  Melina Crosby, Nota: 5.50, Situacao: Reprovado
Nome:  Keely Bennett, Nota: 7.60, Situacao: Aprovado
Nome:  Quinn Richard, Nota: 2.70, Situacao: Reprovado
Nome:  Quinten Kent, Nota: 0.50, Situacao: Reprovado
Nome:  Toby Silva, Nota: 1.60, Situacao: Reprovado
Nome:  Kole Hoover, Nota: 7.90, Situacao: Aprovado
Nome:  Michael Saunders, Nota: 5.30, Situacao: Reprovado
Nome:  Julissa Peterson, Nota: 4.90, Situacao: Reprovado
Nome:  Phoenix Arellano, Nota: 3.20, Situacao: Reprovado
Nome:  Fiona Beard, Nota: 3.90, Situacao: Reprovado
Nome:  Sarahi Ford, Nota: 0.20, Situacao: Reprovado
Nome:  Perla Lin, Nota: 4.50, Situacao: Reprovado
Nome:  Maxim Sellers, Nota: 2.80, Situacao: Reprovado
Nome:  Justin Graves, Nota: 7.30, Situacao: Aprovado
Nome:  Brooke Warner, Nota: 0.80, Situacao: Reprovado
Nome:  Madison Solis, Nota: 8.20, Situacao: Aprovado
Nome:  Damion Welch, Nota: 9.40, Situacao: Aprovado
Nome:  Kathryn Noble, Nota: 9.30, Situacao: Aprovado
Nome:  Renee Morgan, Nota: 2.90, Situacao: Reprovado
Nome:  Cheyanne Pace, Nota: 7.10, Situacao: Aprovado
Nome:  Ryker Reid, Nota: 1.80, Situacao: Reprovado
Nome:  Laurel Shields, Nota: 3.70, Situacao: Reprovado
Nome:  Aliya Pugh, Nota: 0.50, Situacao: Reprovado
Nome:  Chanel Hebert, Nota: 5.40, Situacao: Reprovado
Nome:  Paula Zimmerman, Nota: 1.20, Situacao: Reprovado
Nome:  Abel Doyle, Nota: 8.30, Situacao: Aprovado
Nome:  Eliza Burch, Nota: 9.80, Situacao: Aprovado
Nome:  Ace Roberts, Nota: 2.20, Situacao: Reprovado
Nome:  Reina Waller, Nota: 3.90, Situacao: Reprovado
Nome:  Jeffery Sandoval, Nota: 0.10, Situacao: Reprovado
Nome:  Aileen Krause, Nota: 8.80, Situacao: Aprovado
Nome:  Jett English, Nota: 2.10, Situacao: Reprovado
Nome:  Camren Ewing, Nota: 4.10, Situacao: Reprovado
Nome:  London Horne, Nota: 6.20, Situacao: Reprovado
Nome:  Destinee Duarte, Nota: 9.90, Situacao: Aprovado
Nome:  Kimberly Jensen, Nota: 0.00, Situacao: Reprovado
Nome:  Ayana Cisneros, Nota: 6.70, Situacao: Reprovado
Nome:  Bryce Martinez, Nota: 8.50, Situacao: Aprovado
Nome:  Orlando Ray, Nota: 4.20, Situacao: Reprovado
Nome:  Piper Alvarez, Nota: 8.50, Situacao: Aprovado
Nome:  Karli Garner, Nota: 1.50, Situacao: Reprovado
Nome:  Kaiden Hartman, Nota: 1.10, Situacao: Reprovado
Nome:  Keyon York, Nota: 4.20, Situacao: Reprovado
Nome:  Terrell Cardenas, Nota: 1.50, Situacao: Reprovado
Nome:  Neil Baker, Nota: 7.40, Situacao: Aprovado
Nome:  Darion Nicholson, Nota: 8.80, Situacao: Aprovado
Nome:  Tess Brooks, Nota: 4.00, Situacao: Reprovado
Nome:  Brenda Morgan, Nota: 4.20, Situacao: Reprovado
Nome:  Joy Morrison, Nota: 9.70, Situacao: Aprovado
Nome:  Nolan Burke, Nota: 8.20, Situacao: Aprovado
Nome:  Damarion Weeks, Nota: 3.50, Situacao: Reprovado
Nome:  Amari Shaffer, Nota: 3.20, Situacao: Reprovado
Nome:  Cayden Phelps, Nota: 6.40, Situacao: Reprovado
Nome:  Katelyn Beltran, Nota: 7.30, Situacao: Aprovado
Nome:  Quinn Underwood, Nota: 5.70, Situacao: Reprovado
Nome:  Darrell Reed, Nota: 4.40, Situacao: Reprovado
Nome:  August Baxter, Nota: 9.80, Situacao: Aprovado
Nome:  Baron Booker, Nota: 5.20, Situacao: Reprovado
Nome:  Kolten Hill, Nota: 3.40, Situacao: Reprovado
Nome:  Jaylen Riggs, Nota: 5.10, Situacao: Reprovado
Nome:  Baylee Harvey, Nota: 6.80, Situacao: Reprovado
Nome:  Angelo Short, Nota: 8.70, Situacao: Aprovado
Nome:  Meadow Johns, Nota: 4.80, Situacao: Reprovado
Nome:  Ashly Simpson, Nota: 7.10, Situacao: Aprovado
Nome:  Abel Liu, Nota: 5.30, Situacao: Reprovado
Nome:  Sydney Parks, Nota: 8.10, Situacao: Aprovado
Nome:  Madeleine Day, Nota: 4.40, Situacao: Reprovado
Nome:  Amaris Simpson, Nota: 7.40, Situacao: Aprovado
Nome:  Tyrone Joseph, Nota: 0.50, Situacao: Reprovado
Nome:  Kaelyn Lang, Nota: 7.10, Situacao: Aprovado
Nome:  Juliette Webb, Nota: 8.10, Situacao: Aprovado
Nome:  Carina Dillon, Nota: 1.90, Situacao: Reprovado
Nome:  Tony Case, Nota: 6.50, Situacao: Reprovado
Nome:  Stanley Hobbs, Nota: 9.70, Situacao: Aprovado
Nome:  Jessie Greer, Nota: 9.10, Situacao: Aprovado
Nome:  Osvaldo Miles, Nota: 0.70, Situacao: Reprovado
Nome:  Silas Ho, Nota: 0.30, Situacao: Reprovado
Nome:  Ashtyn Mcmillan, Nota: 0.10, Situacao: Reprovado
Nome:  Savanah Holder, Nota: 4.10, Situacao: Reprovado
Nome:  Alexzander Crane, Nota: 9.80, Situacao: Aprovado
Nome:  Selena Herrera, Nota: 0.40, Situacao: Reprovado
Nome:  Noelle Pena, Nota: 7.80, Situacao: Aprovado
Nome:  Bo Carlson, Nota: 5.40, Situacao: Reprovado
Nome:  Keith Curtis, Nota: 6.30, Situacao: Reprovado
Nome:  Holly Walsh, Nota: 8.70, Situacao: Aprovado
Nome:  Xzavier Arias, Nota: 3.10, Situacao: Reprovado
Nome:  Gerardo Blankenship, Nota: 9.30, Situacao: Aprovado
Nome:  Coleman Acosta, Nota: 4.40, Situacao: Reprovado
Nome:  Emma Compton, Nota: 7.90, Situacao: Aprovado
Nome:  Aria Copeland, Nota: 6.10, Situacao: Reprovado
Nome:  Grady Bonilla, Nota: 5.90, Situacao: Reprovado
Nome:  Angelina Lutz, Nota: 7.50, Situacao: Aprovado
Nome:  Urijah Barrera, Nota: 2.40, Situacao: Reprovado
Nome:  Melany James, Nota: 4.90, Situacao: Reprovado
Nome:  Brenna Trevino, Nota: 0.60, Situacao: Reprovado
Nome:  Natasha Potts, Nota: 4.20, Situacao: Reprovado
Nome:  Jasmin Ellis, Nota: 6.00, Situacao: Reprovado
Nome:  Akira Curtis, Nota: 4.90, Situacao: Reprovado
Nome:  Jaycee Saunders, Nota: 3.20, Situacao: Reprovado
Nome:  Marquise Kent, Nota: 3.20, Situacao: Reprovado
Nome:  Christina Williamson, Nota: 3.10, Situacao: Reprovado
Nome:  Titus Cisneros, Nota: 5.20, Situacao: Reprovado
Nome:  Mckenzie Holden, Nota: 4.00, Situacao: Reprovado
Nome:  Ally Mckay, Nota: 6.30, Situacao: Reprovado
Nome:  Emilia Kirby, Nota: 7.40, Situacao: Aprovado
Nome:  Ahmed Espinoza, Nota: 4.60, Situacao: Reprovado
Nome:  Felix Solomon, Nota: 2.50, Situacao: Reprovado
Nome:  Shaniya Rivers, Nota: 1.90, Situacao: Reprovado
Nome:  Jamari Stout, Nota: 5.10, Situacao: Reprovado
Nome:  Jakobe Nixon, Nota: 2.60, Situacao: Reprovado
Nome:  Ivan Faulkner, Nota: 9.90, Situacao: Aprovado
Nome:  Jimmy Carter, Nota: 1.20, Situacao: Reprovado
Nome:  Miles Mcdaniel, Nota: 5.70, Situacao: Reprovado
Nome:  Gianni Harris, Nota: 8.70, Situacao: Aprovado
Nome:  Tommy Vargas, Nota: 9.10, Situacao: Aprovado
Nome:  Alaina Beck, Nota: 7.10, Situacao: Aprovado
Nome:  Patricia Bowman, Nota: 8.50, Situacao: Aprovado
Nome:  Giuliana Torres, Nota: 4.20, Situacao: Reprovado
Nome:  Nathen Wyatt, Nota: 4.10, Situacao: Reprovado
Nome:  Cameron Estes, Nota: 9.10, Situacao: Aprovado
Nome:  Heidy Weaver, Nota: 6.80, Situacao: Reprovado
Nome:  Kaila Case, Nota: 0.00, Situacao: Reprovado
Nome:  Zion Kramer, Nota: 3.10, Situacao: Reprovado
Nome:  Connor Frederick, Nota: 4.30, Situacao: Reprovado
Nome:  Mayra Small, Nota: 9.00, Situacao: Aprovado
Nome:  Roy Harvey, Nota: 6.50, Situacao: Reprovado
Nome:  Xiomara Thomas, Nota: 5.80, Situacao: Reprovado
Nome:  Braiden Quinn, Nota: 7.10, Situacao: Aprovado
Nome:  Lorelei Shaffer, Nota: 7.20, Situacao: Aprovado
Nome:  Christina Mooney, Nota: 6.40, Situacao: Reprovado
Nome:  August Moran, Nota: 0.30, Situacao: Reprovado
Nome:  Jane Medina, Nota: 8.70, Situacao: Aprovado
Nome:  Josh Fuller, Nota: 4.00, Situacao: Reprovado
Nome:  German Santiago, Nota: 7.60, Situacao: Aprovado
Nome:  Draven Hayden, Nota: 0.70, Situacao: Reprovado
Nome:  Adalynn Glenn, Nota: 7.90, Situacao: Aprovado
Nome:  Jazlene Castillo, Nota: 7.60, Situacao: Aprovado
Nome:  Moshe Montgomery, Nota: 8.60, Situacao: Aprovado
Nome:  Braxton Andrade, Nota: 8.60, Situacao: Aprovado
Nome:  Kiera Fry, Nota: 4.90, Situacao: Reprovado
Nome:  Titus Russo, Nota: 4.70, Situacao: Reprovado
Nome:  Blake Foley, Nota: 0.30, Situacao: Reprovado
Nome:  Gianna Zhang, Nota: 1.60, Situacao: Reprovado
Nome:  Valentin Zamora, Nota: 9.80, Situacao: Aprovado
Nome:  Trinity Wiggins, Nota: 3.50, Situacao: Reprovado
Nome:  Maliyah Key, Nota: 9.40, Situacao: Aprovado
Nome:  Armani Walls, Nota: 1.60, Situacao: Reprovado
Nome:  Tony Walton, Nota: 7.00, Situacao: Aprovado
Nome:  Livia Burke, Nota: 4.50, Situacao: Reprovado
Nome:  Ishaan Fry, Nota: 6.60, Situacao: Reprovado
Nome:  Kade Dyer, Nota: 4.60, Situacao: Reprovado
Nome:  Harmony Yoder, Nota: 7.50, Situacao: Aprovado
Nome:  Daniel Pennington, Nota: 1.90, Situacao: Reprovado
Nome:  Slade Fields, Nota: 3.60, Situacao: Reprovado
Nome:  Esteban Villarreal, Nota: 7.70, Situacao: Aprovado
Nome:  Kathy Haney, Nota: 0.40, Situacao: Reprovado
Nome:  Ricky Cannon, Nota: 3.90, Situacao: Reprovado
Nome:  Sofia Haney, Nota: 3.90, Situacao: Reprovado
Nome:  Jamie Khan, Nota: 1.50, Situacao: Reprovado
Nome:  Micheal Bird, Nota: 4.90, Situacao: Reprovado
Nome:  Ari Valdez, Nota: 3.90, Situacao: Reprovado
Nome:  Reyna Lowery, Nota: 9.70, Situacao: Aprovado
Nome:  Mohammed Blake, Nota: 6.00, Situacao: Reprovado
Nome:  Ariana Romero, Nota: 5.20, Situacao: Reprovado
Nome:  Janiah Colon, Nota: 1.40, Situacao: Reprovado
Nome:  Howard Patton, Nota: 1.70, Situacao: Reprovado
Nome:  Phoenix Hogan, Nota: 8.40, Situacao: Aprovado
Nome:  Billy Bradshaw, Nota: 8.60, Situacao: Aprovado
Nome:  Madalyn Harvey, Nota: 4.20, Situacao: Reprovado
Nome:  Molly Hatfield, Nota: 2.20, Situacao: Reprovado
Nome:  Micaela Craig, Nota: 8.20, Situacao: Aprovado
Nome:  Kolten Mora, Nota: 9.90, Situacao: Aprovado
Nome:  Grady Sellers, Nota: 0.90, Situacao: Reprovado
Nome:  Aria Hunt, Nota: 0.00, Situacao: Reprovado
Nome:  Karlie Moss, Nota: 1.30, Situacao: Reprovado
Nome:  Alan Rosario, Nota: 2.40, Situacao: Reprovado
Nome:  Hugh Ingram, Nota: 5.80, Situacao: Reprovado
Nome:  Malaki Farley, Nota: 6.10, Situacao: Reprovado
Nome:  Nathan Swanson, Nota: 6.60, Situacao: Reprovado
Nome:  Yasmin Fernandez, Nota: 7.40, Situacao: Aprovado
Nome:  Armando Hooper, Nota: 4.60, Situacao: Reprovado
Nome:  Dahlia Riggs, Nota: 9.20, Situacao: Aprovado
Nome:  Braylon Salinas, Nota: 6.90, Situacao: Reprovado
Nome:  Rishi Zimmerman, Nota: 4.00, Situacao: Reprovado
Nome:  Shiloh Bautista, Nota: 2.30, Situacao: Reprovado
Nome:  Catalina Wilkinson, Nota: 1.40, Situacao: Reprovado
Nome:  Jaylin Simon, Nota: 8.50, Situacao: Aprovado
Nome:  Peyton Duarte, Nota: 1.30, Situacao: Reprovado
Nome:  Quinn Roberts, Nota: 3.50, Situacao: Reprovado
Nome:  Genesis Case, Nota: 0.30, Situacao: Reprovado
Nome:  Trent Friedman, Nota: 0.30, Situacao: Reprovado
Nome:  Laylah Kennedy, Nota: 2.20, Situacao: Reprovado
Nome:  Jax Moyer, Nota: 5.30, Situacao: Reprovado
Nome:  Brennan Guzman, Nota: 0.20, Situacao: Reprovado
Nome:  Francisco Barr, Nota: 7.30, Situacao: Aprovado
Nome:  Kingston Booker, Nota: 4.40, Situacao: Reprovado
Nome:  Kevin Hicks, Nota: 2.90, Situacao: Reprovado
Nome:  Kyan Lamb, Nota: 7.60, Situacao: Aprovado
Nome:  Bradyn Schmidt, Nota: 9.00, Situacao: Aprovado
Nome:  Skylar Miller, Nota: 5.30, Situacao: Reprovado
Nome:  Annabella Michael, Nota: 8.70, Situacao: Aprovado
Nome:  Jett Bowman, Nota: 4.00, Situacao: Reprovado
Nome:  Rylee Rojas, Nota: 8.60, Situacao: Aprovado
Nome:  Jaden Glenn, Nota: 7.50, Situacao: Aprovado
Nome:  Alena Solomon, Nota: 4.60, Situacao: Reprovado
Nome:  Silas Best, Nota: 1.50, Situacao: Reprovado
Nome:  Luz Brock, Nota: 2.30, Situacao: Reprovado
Nome:  Mikayla Taylor, Nota: 1.20, Situacao: Reprovado
Nome:  Lee Wiley, Nota: 8.90, Situacao: Aprovado
Nome:  Jaxson Mathis, Nota: 2.90, Situacao: Reprovado
Nome:  Shaun Pham, Nota: 4.30, Situacao: Reprovado
Nome:  Adison Schroeder, Nota: 0.20, Situacao: Reprovado
Nome:  Reece Scott, Nota: 5.80, Situacao: Reprovado
Nome:  Victor Mcmillan, Nota: 3.50, Situacao: Reprovado
Nome:  Tatum Villa, Nota: 8.50, Situacao: Aprovado
Nome:  Alisa Johnson, Nota: 8.50, Situacao: Aprovado
Nome:  Asher Barry, Nota: 1.60, Situacao: Reprovado
Nome:  Iyana Castro, Nota: 5.60, Situacao: Reprovado
Nome:  Selah Lopez, Nota: 1.30, Situacao: Reprovado
Nome:  Jazmyn Simon, Nota: 2.60, Situacao: Reprovado
Nome:  Yasmine Caldwell, Nota: 3.30, Situacao: Reprovado
Nome:  Alyvia Burton, Nota: 1.80, Situacao: Reprovado
Nome:  Jaylin Hoover, Nota: 6.70, Situacao: Reprovado
Nome:  Nathan Day, Nota: 8.80, Situacao: Aprovado
Nome:  Malakai Bowers, Nota: 4.50, Situacao: Reprovado
Nome:  Freddy Gordon, Nota: 0.70, Situacao: Reprovado
Nome:  Emma Avery, Nota: 7.60, Situacao: Aprovado
Nome:  Bentley Blake, Nota: 8.20, Situacao: Aprovado
Nome:  Melody Lambert, Nota: 4.80, Situacao: Reprovado
Nome:  Zander Riggs, Nota: 8.40, Situacao: Aprovado
Nome:  Donavan Cuevas, Nota: 5.80, Situacao: Reprovado
Nome:  Maximilian Crosby, Nota: 0.50, Situacao: Reprovado
Nome:  Zaire Carpenter, Nota: 6.50, Situacao: Reprovado
Nome:  Marlene Donaldson, Nota: 0.00, Situacao: Reprovado
Nome:  Campbell Russo, Nota: 3.70, Situacao: Reprovado
Nome:  Camryn Ibarra, Nota: 8.40, Situacao: Aprovado
Nome:  Georgia Richards, Nota: 6.00, Situacao: Reprovado
Nome:  Jeramiah Mayer, Nota: 7.20, Situacao: Aprovado
Nome:  Aron Gross, Nota: 9.70, Situacao: Aprovado
Nome:  Ari Greene, Nota: 3.60, Situacao: Reprovado
Nome:  Melina Shields, Nota: 2.90, Situacao: Reprovado
Nome:  Ruth Gardner, Nota: 1.80, Situacao: Reprovado
Nome:  Abril Ritter, Nota: 1.60, Situacao: Reprovado
Nome:  Ryan Mccormick, Nota: 7.60, Situacao: Aprovado
Nome:  Naomi Richard, Nota: 4.20, Situacao: Reprovado
Nome:  Shaun Santos, Nota: 4.10, Situacao: Reprovado
Nome:  Mireya Mcgrath, Nota: 8.60, Situacao: Aprovado
Nome:  Efrain Dyer, Nota: 5.70, Situacao: Reprovado
Nome:  Damaris Terry, Nota: 7.20, Situacao: Aprovado
Nome:  Sofia Kent, Nota: 6.30, Situacao: Reprovado
Nome:  Anna Barrett, Nota: 8.20, Situacao: Aprovado
Nome:  Alyssa Pham, Nota: 0.30, Situacao: Reprovado
Nome:  Eden Dickerson, Nota: 7.90, Situacao: Aprovado
Nome:  Anika Lindsey, Nota: 7.40, Situacao: Aprovado
Nome:  Genesis Middleton, Nota: 6.20, Situacao: Reprovado
Nome:  Conor Navarro, Nota: 9.60, Situacao: Aprovado
Nome:  Steven Cabrera, Nota: 8.70, Situacao: Aprovado
Nome:  Esperanza Serrano, Nota: 2.20, Situacao: Reprovado
Nome:  Alia Dunn, Nota: 6.90, Situacao: Reprovado
Nome:  Sydney Barrett, Nota: 9.10, Situacao: Aprovado
Nome:  Adonis Murillo, Nota: 2.70, Situacao: Reprovado
Nome:  Cameron Chase, Nota: 9.90, Situacao: Aprovado
Nome:  Aniya Horn, Nota: 3.70, Situacao: Reprovado
Nome:  Amir Hopkins, Nota: 1.80, Situacao: Reprovado
Nome:  Arabella Bean, Nota: 7.10, Situacao: Aprovado
Nome:  Sandra Braun, Nota: 4.40, Situacao: Reprovado
Nome:  Kaylin Bird, Nota: 4.00, Situacao: Reprovado
Nome:  Ellis Ellis, Nota: 3.80, Situacao: Reprovado
Nome:  Linda Bruce, Nota: 4.00, Situacao: Reprovado
Nome:  Macy Mata, Nota: 2.50, Situacao: Reprovado
Nome:  Brynlee Gilmore, Nota: 0.10, Situacao: Reprovado
Nome:  Dayana Trujillo, Nota: 2.40, Situacao: Reprovado
Nome:  Jordyn Smith, Nota: 2.00, Situacao: Reprovado
Nome:  Tobias Dean, Nota: 2.50, Situacao: Reprovado
Nome:  Thaddeus Mercer, Nota: 1.60, Situacao: Reprovado
Nome:  Jaydin Fleming, Nota: 2.00, Situacao: Reprovado
